Path,Times,Lcdate,Arrival Date,LC3,TOF,DSMdv,ArrivalVinf_Vector,Avinf,Adec
357 , 2028-03-27 2034-05-26 2039-10-25,3/27/2028,10/25/39,195.621,11.5770021,0.035,[-6.650269508361816 13.96265983581543 0.20078392326831818],15.467,-51.3480075
357 , 2028-03-27 2034-06-03 2039-10-20,3/27/2028,10/20/39,195.431,11.5633128,0.035,[-6.703249931335449 14.038169860839844 0.20179036259651184],15.558,-51.2931134
357 , 2028-03-27 2034-06-11 2039-10-25,3/27/2028,10/25/39,173.648,11.5770021,0.18500001,[-6.723462104797363 14.019887924194336 0.2027774304151535],15.55,-51.1985562
357 , 2028-03-27 2034-06-27 2039-10-20,3/27/2028,10/20/39,169.051,11.5633128,0.18500001,[-6.813323497772217 14.124761581420898 0.2047814428806305],15.684,-51.0715017
357 , 2028-03-27 2034-07-17 2039-09-15,3/27/2028,9/15/39,217.014,11.467488,0.035,[-7.027284622192383 14.540843963623047 0.21067139506340027],16.151,-51.0304571
357 , 2028-03-27 2034-07-25 2039-10-20,3/27/2028,10/20/39,162.583,11.5633128,0.18500001,[-6.940911769866943 14.226204872131348 0.2082301527261734],15.83,-50.8206623
357 , 2028-03-27 2034-07-25 2039-10-25,3/27/2028,10/25/39,162.583,11.5770021,0.18500001,[-6.923272132873535 14.177902221679688 0.20818443596363068],15.779,-50.8013124
357 , 2028-03-27 2034-08-10 2039-10-05,3/27/2028,10/5/39,161.618,11.522245,0.18500001,[-7.06756067276001 14.432316780090332 0.21179799735546112],16.071,-50.7389633
357 , 2028-03-27 2034-11-22 2039-08-21,3/27/2028,8/21/39,178.829,11.3990418,0.035,[-7.730212211608887 15.316368103027344 0.22950273752212524],17.158,-50.0653947
357 , 2028-03-27 2034-11-30 2039-09-15,3/27/2028,9/15/39,125.74,11.467488,0.18500001,[-7.657869338989258 15.075393676757812 0.227614626288414],16.91,-49.9190765
357 , 2028-03-27 2034-12-24 2039-09-05,3/27/2028,9/5/39,143.308,11.4401095,0.035,[-7.810803413391113 15.284998893737793 0.23146262764930725],17.167,-49.784049
357 , 2028-03-27 2035-04-19 2039-09-25,3/27/2028,9/25/39,101.023,11.4948665,0.18500001,[-8.21877670288086 15.569494247436523 0.2424909621477127],17.607,-49.0384981
357 , 2028-03-27 2035-05-13 2039-10-05,3/27/2028,10/5/39,103.017,11.522245,0.035,[-8.264790534973145 15.564631462097168 0.24376046657562256],17.625,-48.9015307
357 , 2028-03-27 2035-08-09 2039-11-14,3/27/2028,11/14/39,97.45,11.6317591,0.035,[-8.379434585571289 15.521754264831543 0.24647454917430878],17.641,-48.5151884
357 , 2028-03-27 2035-08-17 2039-11-19,3/27/2028,11/19/39,97.385,11.6454483,0.035,[-8.379561424255371 15.503082275390625 0.24694867432117462],17.625,-48.4861965
357 , 2028-03-27 2035-08-17 2039-11-24,3/27/2028,11/24/39,97.385,11.6591376,0.035,[-8.351530075073242 15.443401336669922 0.24587641656398773],17.559,-48.4744632
357 , 2028-03-27 2035-08-25 2039-11-24,3/27/2028,11/24/39,97.39,11.6591376,0.035,[-8.378868103027344 15.484498977661133 0.24659691751003265],17.608,-48.4601588
357 , 2028-03-30 2034-02-19 2039-10-20,3/30/2028,10/20/39,220.579,11.5550992,0.33500001,[-6.220822811126709 13.663756370544434 0.18842773139476776],15.014,-52.3155106
357 , 2028-03-30 2034-02-27 2039-11-19,3/30/2028,11/19/39,224.47,11.6372348,0.18500001,[-6.175386428833008 13.429082870483398 0.18787914514541626],14.782,-52.1028295
357 , 2028-03-30 2034-03-23 2039-10-20,3/30/2028,10/20/39,214.801,11.5550992,0.18500001,[-6.369973182678223 13.779094696044922 0.19261418282985687],15.181,-51.99103
357 , 2028-03-30 2034-03-23 2039-11-09,3/30/2028,11/9/39,214.801,11.6098563,0.18500001,[-6.31228494644165 13.600153923034668 0.19151706993579865],14.995,-51.9054798
357 , 2028-03-30 2034-03-23 2039-11-14,3/30/2028,11/14/39,223.814,11.6235455,0.035,[-6.298055171966553 13.555902481079102 0.19077928364276886],14.949,-51.8842889
357 , 2028-03-30 2034-03-23 2039-11-19,3/30/2028,11/19/39,223.814,11.6372348,0.035,[-6.284037113189697 13.512014389038086 0.19091644883155823],14.903,-51.8620395
357 , 2028-03-30 2034-04-20 2039-10-30,3/30/2028,10/30/39,204.133,11.5824778,0.18500001,[-6.469910144805908 13.788527488708496 0.1955699771642685],15.232,-51.671706
357 , 2028-03-30 2034-04-24 2039-10-20,3/30/2028,10/20/39,212.525,11.5550992,0.035,[-6.518575668334961 13.894221305847168 0.19673173129558563],15.349,-51.6750466
357 , 2028-03-30 2034-05-22 2039-10-20,3/30/2028,10/20/39,192.713,11.5550992,0.18500001,[-6.647993564605713 13.994954109191895 0.20028263330459595],15.495,-51.4060955
357 , 2028-03-30 2034-05-26 2039-10-20,3/30/2028,10/20/39,191.339,11.5550992,0.18500001,[-6.666427135467529 14.009355545043945 0.20078614354133606],15.516,-51.36828
357 , 2028-03-30 2034-06-23 2039-10-20,3/30/2028,10/20/39,198.363,11.5550992,0.035,[-6.795022010803223 14.110309600830078 0.20428505539894104],15.663,-51.1080191
357 , 2028-03-30 2034-06-23 2039-10-25,3/30/2028,10/25/39,198.363,11.5687885,0.035,[-6.778182506561279 14.062872886657715 0.20426276326179504],15.612,-51.0881666
357 , 2028-03-30 2034-07-21 2039-10-05,3/30/2028,10/5/39,173.371,11.5140315,0.18500001,[-6.97538948059082 14.357850074768066 0.20931152999401093],15.964,-50.9146323
357 , 2028-03-30 2034-09-23 2039-09-20,3/30/2028,9/20/39,166.97,11.4729637,0.18500001,[-7.326347827911377 14.751839637756348 0.21877500414848328],16.472,-50.4264026
357 , 2028-03-30 2034-10-09 2039-08-21,3/30/2028,8/21/39,216.438,11.3908282,0.18500001,[-7.522222518920898 15.13296127319336 0.22392143309116364],16.901,-50.407321
357 , 2028-03-30 2034-12-08 2039-07-22,3/30/2028,7/22/39,222.343,11.3086927,0.035,[-7.941953659057617 15.72648811340332 0.23536279797554016],17.62,-50.0521818
357 , 2028-03-30 2034-12-24 2039-08-21,3/30/2028,8/21/39,180.321,11.3908282,0.035,[-7.879389762878418 15.45346736907959 0.2334989607334137],17.348,-49.8345167
357 , 2028-03-30 2035-02-02 2039-09-05,3/30/2028,9/5/39,139.257,11.431896,0.035,[-7.99069881439209 15.457530975341797 0.23627060651779175],17.402,-49.5207181
357 , 2028-03-30 2035-02-22 2039-09-10,3/30/2028,9/10/39,129.361,11.4455852,0.035,[-8.055285453796387 15.488892555236816 0.23834668099880219],17.46,-49.3822955
357 , 2028-03-30 2035-08-17 2039-11-19,3/30/2028,11/19/39,96.276,11.6372348,0.18500001,[-8.379561424255371 15.503082275390625 0.24694867432117462],17.625,-48.4861965
357 , 2028-03-30 2035-08-17 2039-11-24,3/30/2028,11/24/39,96.276,11.650924,0.18500001,[-8.351530075073242 15.443401336669922 0.24587641656398773],17.559,-48.4744632
3357, 2028-04-01 2030-03-29 2034-09-29 2040-02-12,4/1/2028,2/12/40,217.562,11.8641689,0.040002,[-6.818444728851318 13.377480506896973 0.20553351938724518],15.016,-49.8396868
3357, 2028-04-01 2030-03-29 2034-09-29 2040-03-13,4/1/2028,3/13/40,203.062,11.9463044,0.040002,[-6.715699672698975 13.11279010772705 0.20271065831184387],14.734,-49.7301723
3357, 2028-04-01 2030-03-29 2034-09-29 2040-03-18,4/1/2028,3/18/40,196,11.9599937,0.040002,[-6.699288368225098 13.069551467895508 0.20240768790245056],14.688,-49.7104844
3357, 2028-04-01 2030-03-29 2034-09-29 2040-03-28,4/1/2028,3/28/40,169,11.987431,0.040002,[-6.665656566619873 12.98348617553711 0.20159609615802765],14.596,-49.6743905
3357, 2028-04-01 2030-03-29 2034-11-23 2040-03-28,4/1/2028,3/28/40,175.562,11.9873722,0.040001,[-6.863748073577881 13.145301818847656 0.20677392184734344],14.831,-49.2873896
357 , 2028-04-02 2034-03-23 2039-10-15,4/2/2028,10/15/39,223.28,11.5331964,0.33500001,[-6.38426399230957 13.824371337890625 0.19330324232578278],15.229,-52.0129941
357 , 2028-04-02 2034-04-20 2039-10-20,4/2/2028,10/20/39,219.037,11.5468857,0.18500001,[-6.500036716461182 13.879834175109863 0.19622047245502472],15.328,-51.7140563
357 , 2028-04-02 2034-04-24 2039-10-15,4/2/2028,10/15/39,217.436,11.5331964,0.18500001,[-6.533607482910156 13.94032096862793 0.19744285941123962],15.397,-51.6965756
357 , 2028-04-02 2034-05-06 2039-10-15,4/2/2028,10/15/39,212.714,11.5331964,0.18500001,[-6.589433670043945 13.983793258666992 0.1989787518978119],15.46,-51.5802476
357 , 2028-04-02 2034-05-14 2039-10-20,4/2/2028,10/20/39,219.253,11.5468857,0.035,[-6.611083984375 13.966163635253906 0.19927287101745605],15.453,-51.482189
357 , 2028-04-02 2034-05-22 2039-10-15,4/2/2028,10/15/39,216.488,11.5331964,0.035,[-6.663692951202393 14.041786193847656 0.2010134905576706],15.544,-51.4272183
357 , 2028-04-02 2034-06-11 2039-10-10,4/2/2028,10/10/39,210.137,11.5195072,0.035,[-6.772729396820068 14.16198444366455 0.203936368227005],15.699,-51.2596642
357 , 2028-04-02 2034-06-23 2039-10-05,4/2/2028,10/5/39,206.805,11.5058179,0.035,[-6.8455376625061035 14.254171371459961 0.2057943344116211],15.814,-51.1680105
357 , 2028-04-02 2034-07-25 2039-09-25,4/2/2028,9/25/39,200.669,11.4784394,0.035,[-7.029391765594482 14.471583366394043 0.21067751944065094],16.09,-50.9187685
357 , 2028-04-02 2034-08-22 2039-09-10,4/2/2028,9/10/39,201.752,11.4373717,0.035,[-7.21595573425293 14.73050308227539 0.21587003767490387],16.404,-50.7319728
357 , 2028-04-02 2034-08-22 2039-09-20,4/2/2028,9/20/39,175.349,11.4647502,0.18500001,[-7.17796516418457 14.628294944763184 0.21478645503520966],16.296,-50.694569
357 , 2028-04-02 2034-08-26 2039-09-20,4/2/2028,9/20/39,174.161,11.4647502,0.18500001,[-7.196593761444092 14.643651008605957 0.21528786420822144],16.318,-50.660353
357 , 2028-04-02 2034-09-19 2039-08-16,4/2/2028,8/16/39,220.495,11.3689254,0.035,[-7.446858882904053 15.104667663574219 0.2221132218837738],16.842,-50.5899692
357 , 2028-04-02 2034-09-19 2039-08-21,4/2/2028,8/21/39,220.495,11.3826146,0.035,[-7.426692962646484 15.05115795135498 0.22135238349437714],16.785,-50.5714481
357 , 2028-04-02 2034-09-27 2039-09-15,4/2/2028,9/15/39,166.039,11.4510609,0.18500001,[-7.364654541015625 14.819440841674805 0.2197626680135727],16.55,-50.412143
357 , 2028-04-02 2034-12-08 2039-08-21,4/2/2028,8/21/39,171.576,11.3826146,0.18500001,[-7.8050336837768555 15.384475708007812 0.23150764405727386],17.253,-49.9480002
357 , 2028-04-02 2034-12-28 2039-09-05,4/2/2028,9/5/39,141.921,11.4236824,0.18500001,[-7.8289384841918945 15.30196475982666 0.23194755613803864],17.19,-49.7565428
357 , 2028-04-02 2035-01-09 2039-07-17,4/2/2028,7/17/39,223.856,11.2867899,0.035,[-8.121028900146484 15.932056427001953 0.239796444773674],17.884,-49.8418057
357 , 2028-04-02 2035-01-09 2039-07-22,4/2/2028,7/22/39,223.856,11.3004791,0.035,[-8.096428871154785 15.872653007507324 0.2395101934671402],17.82,-49.825537
357 , 2028-04-02 2035-01-13 2039-08-06,4/2/2028,8/6/39,210.092,11.3415469,0.035,[-8.043001174926758 15.71463680267334 0.23807665705680847],17.655,-49.7484046
357 , 2028-04-02 2035-01-29 2039-08-21,4/2/2028,8/21/39,174.662,11.3826146,0.035,[-8.044881820678711 15.612403869628906 0.2379286140203476],17.565,-49.5942131
357 , 2028-04-02 2035-04-15 2039-09-20,4/2/2028,9/20/39,122.981,11.4647502,0.035,[-8.227574348449707 15.609554290771484 0.24284814298152924],17.647,-49.0732146
357 , 2028-04-02 2035-07-16 2039-10-30,4/2/2028,10/30/39,104.367,11.5742642,0.035,[-8.376490592956543 15.579636573791504 0.246583491563797],17.69,-48.6106868
357 , 2028-04-02 2035-08-29 2039-11-24,4/2/2028,11/24/39,97.609,11.6427105,0.18500001,[-8.392464637756348 15.505277633666992 0.24695521593093872],17.633,-48.4535885
3357, 2028-04-05 2030-04-02 2034-09-29 2040-04-02,4/5/2028,4/2/40,225,11.9901903,0.040001,[-6.648787498474121 12.940670013427734 0.20104289054870605],14.55,-49.6568654
3357, 2028-04-05 2030-04-02 2034-10-14 2040-03-08,4/5/2028,3/8/40,225,11.921744,0.44000101,[-6.788810729980469 13.201475143432617 0.20473362505435944],14.846,-49.6370553
3357, 2028-04-05 2030-04-02 2034-11-03 2040-04-02,4/5/2028,4/2/40,189.062,11.9901903,0.240001,[-6.774982929229736 13.04240894317627 0.2043415755033493],14.699,-49.4059427
3357, 2028-04-05 2030-04-02 2034-11-13 2040-03-13,4/5/2028,3/13/40,203.062,11.9354332,0.040002,[-6.881302833557129 13.247904777526855 0.20705124735832214],14.93,-49.4077923
3357, 2028-04-05 2030-04-02 2034-11-13 2040-03-28,4/5/2028,3/28/40,203.062,11.976501,0.040002,[-6.828274726867676 13.115544319152832 0.20584838092327118],14.788,-49.3544273
3357, 2028-04-05 2030-04-02 2035-01-02 2040-03-13,4/5/2028,3/13/40,182.25,11.9354332,0.040001,[-7.059414386749268 13.402112007141113 0.21170347929000854],15.149,-49.0856829
3357, 2028-04-05 2030-04-02 2035-01-07 2040-03-13,4/5/2028,3/13/40,169,11.9354921,0.040001,[-7.076911926269531 13.41788387298584 0.21215978264808655],15.171,-49.0556137
3357, 2028-04-05 2030-04-02 2035-01-07 2040-03-23,4/5/2028,3/23/40,169,11.9628706,0.040001,[-7.038830280303955 13.326791763305664 0.21125365793704987],15.073,-49.0225521
3357, 2028-04-05 2030-04-02 2035-01-07 2040-03-23,4/5/2028,3/23/40,169,11.9628118,0.040001,[-7.038780212402344 13.326746940612793 0.2112523466348648],15.073,-49.022639
3357, 2028-04-05 2030-04-02 2035-01-12 2040-03-28,4/5/2028,3/28/40,156.25,11.9765598,0.040001,[-7.037221431732178 13.297085762023926 0.2112911492586136],15.046,-48.9759597
3357, 2028-04-05 2030-04-02 2035-01-17 2040-04-02,4/5/2028,4/2/40,150.062,11.9901903,0.040001,[-7.034919261932373 13.267269134521484 0.21110810339450836],15.018,-48.9314651
3357, 2028-04-05 2030-04-06 2034-11-08 2040-03-13,4/5/2028,3/13/40,217.562,11.9354332,0.040001,[-6.863138675689697 13.232747077941895 0.20657604932785034],14.908,-49.4421561
3357, 2028-04-05 2030-04-06 2034-11-08 2040-03-18,4/5/2028,3/18/40,217.562,11.9491225,0.040001,[-6.845853328704834 13.188608169555664 0.20624719560146332],14.861,-49.4231691
3357, 2028-04-05 2030-04-06 2034-12-23 2040-02-12,4/5/2028,2/12/40,189.062,11.8532977,0.040002,[-7.13865852355957 13.647637367248535 0.21395215392112732],15.403,-49.2474864
3357, 2028-04-05 2030-04-06 2035-03-08 2040-03-28,4/5/2028,3/28/40,138.062,11.976501,0.040001,[-7.219799041748047 13.471429824829102 0.2160334587097168],15.286,-48.6829755
357 , 2028-04-05 2034-05-22 2039-09-15,4/5/2028,9/15/39,221.484,11.4428474,0.18500001,[-6.760806560516357 14.327798843383789 0.20341478288173676],15.844,-51.5511792
357 , 2028-04-05 2034-05-22 2039-09-20,4/5/2028,9/20/39,221.484,11.4565366,0.18500001,[-6.744355201721191 14.279509544372559 0.2030210644006729],15.793,-51.5307471
357 , 2028-04-05 2034-06-11 2039-09-25,4/5/2028,9/25/39,213.508,11.4702259,0.18500001,[-6.822894096374512 14.306295394897461 0.20507507026195526],15.851,-51.3201635
357 , 2028-04-05 2034-06-19 2039-09-15,4/5/2028,9/15/39,210.413,11.4428474,0.18500001,[-6.894409656524658 14.434075355529785 0.20706364512443542],15.997,-51.2868205
357 , 2028-04-05 2034-06-19 2039-09-20,4/5/2028,9/20/39,210.413,11.4565366,0.18500001,[-6.877243995666504 14.38499927520752 0.2066490352153778],15.946,-51.2668128
357 , 2028-04-05 2034-07-05 2039-09-20,4/5/2028,9/20/39,204.384,11.4565366,0.18500001,[-6.952855110168457 14.445478439331055 0.20870341360569],16.033,-51.1195523
357 , 2028-04-05 2034-07-21 2039-09-20,4/5/2028,9/20/39,210.155,11.4565366,0.035,[-7.028196334838867 14.50615406036377 0.21074435114860535],16.12,-50.9750141
357 , 2028-04-05 2034-07-25 2039-09-20,4/5/2028,9/20/39,209.071,11.4565366,0.035,[-7.046985149383545 14.52135944366455 0.21125254034996033],16.142,-50.9393224
357 , 2028-04-05 2034-08-26 2039-09-20,4/5/2028,9/20/39,202.755,11.4565366,0.035,[-7.196593761444092 14.643651008605957 0.21528786420822144],16.318,-50.660353
357 , 2028-04-05 2034-08-26 2039-09-25,4/5/2028,9/25/39,202.755,11.4702259,0.035,[-7.178141117095947 14.592935562133789 0.21468792855739594],16.264,-50.6403452
357 , 2028-04-05 2034-09-07 2039-09-05,4/5/2028,9/5/39,202.034,11.4154689,0.035,[-7.310226917266846 14.84486198425293 0.2180437594652176],16.549,-50.6159592
357 , 2028-04-05 2034-09-15 2039-09-10,4/5/2028,9/10/39,179.638,11.4291581,0.18500001,[-7.3287153244018555 14.824464797973633 0.21890492737293243],16.539,-50.5288238
357 , 2028-04-05 2034-10-17 2039-08-16,4/5/2028,8/16/39,217.119,11.3607118,0.035,[-7.5812668800354 15.220366477966309 0.22572816908359528],17.005,-50.3611665
357 , 2028-04-05 2034-11-06 2039-09-05,4/5/2028,9/5/39,166.14,11.4154689,0.18500001,[-7.590782165527344 15.085592269897461 0.22557495534420013],16.889,-50.1333846
357 , 2028-04-05 2035-02-10 2039-07-17,4/5/2028,7/17/39,224.652,11.2785763,0.035,[-8.274763107299805 16.08414077758789 0.2439241260290146],18.09,-49.6312234
357 , 2028-04-05 2035-02-10 2039-07-22,4/5/2028,7/22/39,224.652,11.2922656,0.035,[-8.249058723449707 16.0234317779541 0.24360637366771698],18.024,-49.6155868
357 , 2028-04-05 2035-02-14 2039-08-06,4/5/2028,8/6/39,210.842,11.3333333,0.035,[-8.192126274108887 15.86219310760498 0.2420729249715805],17.854,-49.5425241
357 , 2028-04-05 2035-02-18 2039-08-11,4/5/2028,8/11/39,199.525,11.3470226,0.035,[-8.185576438903809 15.821352005004883 0.24140755832195282],17.815,-49.5021078
357 , 2028-04-05 2035-03-02 2039-08-21,4/5/2028,8/21/39,175.374,11.3744011,0.035,[-8.1897554397583 15.75871753692627 0.24180492758750916],17.761,-49.3991109
357 , 2028-04-05 2035-04-19 2039-09-20,4/5/2028,9/20/39,118.631,11.4565366,0.18500001,[-8.244318008422852 15.628302574157715 0.24329453706741333],17.671,-49.0539404
357 , 2028-04-05 2035-04-27 2039-09-20,4/5/2028,9/20/39,131.034,11.4565366,0.035,[-8.277684211730957 15.66611385345459 0.24418437480926514],17.72,-49.0163561
357 , 2028-04-05 2035-06-02 2039-10-05,4/5/2028,10/5/39,119.103,11.4976044,0.035,[-8.344685554504395 15.66085147857666 0.2458866983652115],17.747,-48.8211101
357 , 2028-04-05 2035-08-21 2039-11-19,4/5/2028,11/19/39,104.546,11.6208077,0.035,[-8.393381118774414 15.523731231689453 0.24731332063674927],17.649,-48.4787742
357 , 2028-04-05 2035-08-25 2039-11-19,4/5/2028,11/19/39,100.51,11.6208077,0.18500001,[-8.407158851623535 15.544534683227539 0.24767664074897766],17.674,-48.4717241
357 , 2028-04-08 2034-06-19 2039-08-16,4/8/2028,8/16/39,218.471,11.3524983,0.33500001,[-6.998485088348389 14.733819961547852 0.20996993780136108],16.313,-51.4083278
357 , 2028-04-08 2034-06-19 2039-08-21,4/8/2028,8/21/39,218.471,11.3661875,0.33500001,[-6.980910778045654 14.683182716369629 0.20928388833999634],16.26,-51.3882683
357 , 2028-04-08 2034-07-05 2039-09-10,4/8/2028,9/10/39,218.781,11.4209446,0.18500001,[-6.988265514373779 14.544858932495117 0.2097121626138687],16.138,-51.1585187
357 , 2028-04-08 2034-07-21 2039-08-21,4/8/2028,8/21/39,212.458,11.3661875,0.18500001,[-7.136991024017334 14.809985160827637 0.21352805197238922],16.441,-51.0933831
357 , 2028-04-08 2034-08-06 2039-09-05,4/8/2028,9/5/39,206.351,11.4072553,0.18500001,[-7.158480167388916 14.719172477722168 0.21395184099674225],16.369,-50.8920278
357 , 2028-04-08 2035-01-13 2039-08-16,4/8/2028,8/16/39,199.808,11.3524983,0.18500001,[-7.995391845703125 15.598645210266113 0.2368321716785431],17.53,-49.7147431
357 , 2028-04-08 2035-02-02 2039-07-17,4/8/2028,7/17/39,223.945,11.2703628,0.18500001,[-8.236506462097168 16.045637130737305 0.24289709329605103],18.038,-49.6822465
357 , 2028-04-08 2035-02-02 2039-07-22,4/8/2028,7/22/39,223.945,11.284052,0.18500001,[-8.211081504821777 15.985260009765625 0.24258731305599213],17.972,-49.6664492
357 , 2028-04-08 2035-02-02 2039-07-27,4/8/2028,7/27/39,223.945,11.2977413,0.18500001,[-8.186240196228027 15.925263404846191 0.24176043272018433],17.908,-49.6498358
357 , 2028-04-08 2035-02-10 2039-08-21,4/8/2028,8/21/39,168.331,11.3661875,0.18500001,[-8.09946346282959 15.666667938232422 0.239389106631279],17.638,-49.5189428
357 , 2028-04-08 2035-03-14 2039-07-22,4/8/2028,7/22/39,224.712,11.284052,0.035,[-8.399718284606934 16.17967414855957 0.24764911830425262],18.232,-49.4234456
357 , 2028-04-08 2035-03-26 2039-08-21,4/8/2028,8/21/39,190.315,11.3661875,0.035,[-8.296956062316895 15.872100830078125 0.24467311799526215],17.912,-49.2649209
357 , 2028-04-08 2035-04-03 2039-08-26,4/8/2028,8/26/39,175.67,11.3798768,0.035,[-8.306039810180664 15.850287437438965 0.24491280317306519],17.896,-49.207925
357 , 2028-04-08 2035-07-08 2039-10-20,4/8/2028,10/20/39,118.67,11.5304586,0.035,[-8.40192699432373 15.659419059753418 0.2471703588962555],17.773,-48.6594516
3357, 2028-04-09 2030-04-06 2034-12-23 2040-01-13,4/9/2028,1/13/40,225,11.7602937,0.040002,[-7.255916595458984 13.9330415725708 0.21717102825641632],15.711,-49.3492504
3357, 2028-04-09 2030-04-06 2034-12-23 2040-02-12,4/9/2028,2/12/40,169,11.842488,0.040002,[-7.138711452484131 13.647685050964355 0.21395355463027954],15.403,-49.2473961
3357, 2028-04-09 2030-04-06 2034-12-23 2040-02-22,4/9/2028,2/22/40,175.562,11.8698077,0.040002,[-7.1004180908203125 13.55450439453125 0.2130763679742813],15.303,-49.213173
3357, 2028-04-09 2030-04-06 2034-12-23 2040-03-03,4/9/2028,3/3/40,162.562,11.897245,0.040002,[-7.062338352203369 13.46229362487793 0.21209563314914703],15.204,-49.1795559
3357, 2028-04-09 2030-04-06 2034-12-23 2040-03-23,4/9/2028,3/23/40,169,11.9519432,0.040002,[-6.986918926239014 13.280471801757812 0.20990177989006042],15.008,-49.1132801
3357, 2028-04-09 2030-04-06 2034-12-23 2040-04-07,4/9/2028,4/7/40,144,11.9930698,0.040002,[-6.9314703941345215 13.146644592285156 0.20845511555671692],14.863,-49.0630278
3357, 2028-04-09 2030-04-06 2035-01-12 2040-04-07,4/9/2028,4/7/40,126.562,11.993011,0.240001,[-6.999088287353516 13.207012176513672 0.21021133661270142],14.948,-48.9442057
3357, 2028-04-09 2030-04-06 2035-02-16 2040-03-08,4/9/2028,3/8/40,175.562,11.9108755,0.040001,[-7.234137058258057 13.593073844909668 0.21637333929538727],15.4,-48.8467028
3357, 2028-04-09 2030-04-06 2035-02-21 2040-03-13,4/9/2028,3/13/40,162.562,11.9246235,0.040001,[-7.230762004852295 13.56254768371582 0.21616798639297485],15.371,-48.8052304
3357, 2028-04-09 2030-04-06 2035-03-08 2040-03-28,4/9/2028,3/28/40,138.062,11.9656913,0.040001,[-7.219847202301025 13.471478462219238 0.2160346955060959],15.286,-48.682904
3357, 2028-04-09 2030-04-06 2035-03-08 2040-04-07,4/9/2028,4/7/40,100,11.9930698,0.240001,[-7.179263114929199 13.37876033782959 0.2148827761411667],15.185,-48.6531291
3357, 2028-04-09 2030-04-06 2035-03-08 2040-04-07,4/9/2028,4/7/40,100,11.993011,0.240001,[-7.179215908050537 13.37871265411377 0.2148815542459488],15.185,-48.6531995
3357, 2028-04-09 2030-04-06 2035-03-28 2040-04-07,4/9/2028,4/7/40,121,11.9930698,0.040001,[-7.242494583129883 13.443653106689453 0.2165195792913437],15.272,-48.5611682
3357, 2028-04-09 2030-04-06 2035-03-28 2040-04-07,4/9/2028,4/7/40,121,11.993011,0.040001,[-7.242448329925537 13.443604469299316 0.216518372297287],15.272,-48.561233
3357, 2028-04-09 2030-04-06 2035-04-12 2040-04-07,4/9/2028,4/7/40,95.062,11.9930698,0.240001,[-7.289093017578125 13.493334770202637 0.2177249938249588],15.338,-48.4973023
3357, 2028-04-09 2030-04-06 2035-04-12 2040-04-07,4/9/2028,4/7/40,95.062,11.993011,0.240001,[-7.289046764373779 13.493285179138184 0.2177238166332245],15.338,-48.4973649
3357, 2028-04-09 2030-04-06 2035-04-17 2040-04-07,4/9/2028,4/7/40,110.25,11.9930698,0.040001,[-7.304466247558594 13.510102272033691 0.21812251210212708],15.36,-48.4770086
3357, 2028-04-09 2030-04-06 2035-04-22 2040-04-07,4/9/2028,4/7/40,110.25,11.993011,0.040001,[-7.319711685180664 13.526926040649414 0.21851666271686554],15.382,-48.4572812
3357, 2028-04-09 2030-04-06 2035-05-27 2040-04-07,4/9/2028,4/7/40,100,11.9930698,0.040001,[-7.424532413482666 13.648351669311523 0.221223846077919],15.539,-48.3331088
3357, 2028-04-09 2030-04-06 2035-05-27 2040-04-07,4/9/2028,4/7/40,100,11.993011,0.040001,[-7.424488067626953 13.648298263549805 0.22122269868850708],15.539,-48.3331573
3357, 2028-04-09 2030-04-10 2034-12-18 2040-03-08,4/9/2028,3/8/40,210.25,11.9108755,0.040001,[-7.025508880615234 13.400757789611816 0.2109304666519165],15.132,-49.1945642
3357, 2028-04-09 2030-04-10 2035-01-02 2040-02-12,4/9/2028,2/12/40,210.25,11.8424292,0.44000101,[-7.1751604080200195 13.680400848388672 0.21490895748138428],15.449,-49.1851748
3357, 2028-04-09 2030-04-10 2035-04-27 2040-04-02,4/9/2028,4/2/40,132.25,11.9793217,0.040001,[-7.356311798095703 13.591435432434082 0.21943941712379456],15.456,-48.452002
357 , 2028-04-11 2034-06-19 2039-07-17,4/11/2028,7/17/39,221.915,11.2621492,0.63500002,[-7.105354309082031 15.042963027954102 0.21236111223697662],16.638,-51.5307103
357 , 2028-04-11 2034-06-19 2039-07-22,4/11/2028,7/22/39,221.915,11.2758385,0.63500002,[-7.087094306945801 14.990748405456543 0.21225641667842865],16.583,-51.5107738
357 , 2028-04-11 2034-07-21 2039-08-16,4/11/2028,8/16/39,220.39,11.3442847,0.33500001,[-7.155442237854004 14.861595153808594 0.21423949301242828],16.496,-51.1129288
357 , 2028-04-11 2034-08-22 2039-08-16,4/11/2028,8/16/39,224.462,11.3442847,0.035,[-7.3113908767700195 14.990537643432617 0.21846023201942444],16.68,-50.8287246
357 , 2028-04-11 2034-08-22 2039-08-16,4/11/2028,8/16/39,214.309,11.3442847,0.18500001,[-7.3113908767700195 14.990537643432617 0.21846023201942444],16.68,-50.8287246
357 , 2028-04-11 2034-08-22 2039-08-21,4/11/2028,8/21/39,224.462,11.357974,0.035,[-7.292036533355713 14.937928199768066 0.21772274374961853],16.624,-50.8097168
357 , 2028-04-11 2034-08-22 2039-08-21,4/11/2028,8/21/39,214.309,11.357974,0.18500001,[-7.292036533355713 14.937928199768066 0.21772274374961853],16.624,-50.8097168
