Path,Lcdate,LC3,Ldec,Lmass,Acdate,Atof,TOF,Avinf,Adec,EPprop,EPMassFracLaunch,Neng,P0
32237,20300922,18.831019,26.821213,4176.2112,20410922,4017.75,11,9.6641266,68.646878,574.6,0.137588827,2,25
32237,20300730,2.6854916,-3.4508264,5746.0668,20410730,4017.75,11,9.9372891,68.422253,805.3,0.14014804,2,25
32237,20320423,3.0860725,-4.4176968,5701.6355,20430424,4017.75,11,7.4270774,72.242453,665.9,0.116791051,2,25
32237,20320427,3.2482754,-4.7555058,5683.7339,20420427,3652.5,10,8.6849315,69.73453,722.7,0.127152329,2,25
32237,20310510,10.620401,-11.572492,4920.9685,20420510,4017.75,11,8.6357064,70.050011,684.2,0.139037671,2,25
32237,20310510,10.613426,-11.575299,4921.6456,20420510,4017.75,11,8.6358439,70.049669,683.7,0.138916951,2,25
32237,20320423,3.0903552,-4.5665306,5701.1621,20430424,4017.75,11,7.4257348,72.25105,661.5,0.116028976,2,25
32237,20320427,3.2822888,-5.0265865,5679.9854,20420428,3652.5,10,8.6831304,69.7516,722.8,0.127253848,2,25
32237,20320424,3.0999512,-4.6156739,5700.1017,20430424,4017.75,11,7.4255345,72.252022,660.4,0.115857582,2,25
32237,20320427,3.2644172,-5.026319,5681.9543,20420428,3652.5,10,8.6817844,69.758286,724.4,0.127491346,2,25
32257,20291026,13.280156,-3.0051389,4668.4782,20401026,4017.75,11,12.813956,48.966023,556.2,0.119139466,2,25
32257,20290809,20.347086,-27.925579,4049.3762,20400809,4017.75,11,13.824264,48.534653,502.8,0.124167273,2,25
32257,20290809,20.503179,-27.926836,4036.4937,20400808,4017.75,11,13.753781,48.65256,520.9,0.129047644,2,25
32257,20301215,7.2675757,10.958426,5255.8996,20411215,4017.75,11,10.97764,47.078083,527.6,0.100382435,2,25
32257,20301226,8.3716132,12.287811,5143.4879,20401225,3652.5,10,13.426203,47.54144,524.2,0.101915278,2,25
32257,20291122,11.887161,-27.903962,4799.3058,20401122,4017.75,11,13.676399,47.61203,696.7,0.145166828,2,25
32257,20300408,14.744822,21.580637,4534.1658,20410407,4017.75,11,12.162582,47.511093,678.6,0.149663693,2,25
32257,20300522,21.023406,-21.451566,3993.7934,20410522,4017.75,11,12.32747,47.283625,479.2,0.119986177,2,25
32257,20301004,4.720578,-28.033389,5523.5363,20411004,4017.75,11,11.424489,47.131667,589.8,0.10677942,2,25
32257,20301109,3.7996308,-17.108261,5623.2586,20411109,4017.75,11,11.19322,47.095058,620.8,0.110398622,2,25
32257,20311211,5.6687842,7.6060636,5422.5186,20421211,4017.75,11,9.5186028,49.873296,772.2,0.142406151,2,25
32257,20311228,6.2941002,14.747516,5356.8028,20411227,3652.5,10,11.658184,49.335664,793.4,0.148110735,2,25
32257,20301215,7.1893587,11.018826,5263.9446,20411215,4017.75,11,10.977119,47.077997,534.8,0.101596814,2,25
32257,20301225,8.3028749,12.110818,5150.4248,20401225,3652.5,10,13.427618,47.541824,528,0.102515816,2,25
32257,20311005,5.9746136,18.424317,5390.2895,20421004,4017.75,11,9.8704678,49.670286,827.8,0.153572457,2,25
32257,20310906,16.148169,17.93166,4408.5054,20410905,3652.5,10,11.957231,47.791971,520,0.117953808,2,25
32257,20320227,4.484973,0.24109462,5548.8959,20430227,4017.75,11,9.1067962,49.958032,728.9,0.131359466,2,25
32257,20320324,5.7745001,5.4401913,5411.3587,20420324,3652.5,10,11.042485,49.375187,696.4,0.128692264,2,25
32257,20320225,8.5468868,6.6753314,5125.8364,20430225,4017.75,11,9.1303942,50.030139,684.2,0.133480655,2,25
32257,20320229,8.7581081,7.8180749,5104.6349,20420301,3652.5,10,11.216565,49.412918,700,0.137130277,2,25
32257,20320801,20.102664,-16.869284,4069.614,20430802,4017.75,11,8.3922658,50.411645,493.9,0.121362861,2,25
32257,20320928,19.345619,7.5332208,4132.8084,20430929,4017.75,11,8.1340879,50.490989,509,0.123160803,2,25
32257,20321010,20.511412,11.625323,4035.8152,20411011,3287.25,9,12.207465,49.191771,494,0.122404019,2,25
32257,20321001,19.601885,8.4647601,4111.3295,20421001,3652.5,10,9.887475,49.668824,504.9,0.12280699,2,25
333357,20300211,0.001887716,-12.220349,6051.9627,20410211,4017.75,11,12.473667,47.781718,851.3,0.14066511,2,25
333357,20300118,1.0475189,-14.390524,2421.3265,20401027,3935.11,10.77374401,13.32656,48.084496,1266.9,0.523225596,2,25
333357,20291216,0.005248865,2.6541918,6051.5704,20401216,4017.75,11,12.942173,47.900925,763.5,0.126165598,2,25
333357,20310109,7.6079762,27.988066,3582.2717,20420109,4017.75,11,11.903796,50.479037,674.3,0.188232512,2,25
333357,20300203,8.1715423,-28.021058,3752.0609,20410203,4017.75,11,13.505695,47.720816,585.4,0.156020922,2,25
333357,20300212,4.5177285,28.052958,4576.3975,20410211,4017.75,11,12.547934,47.681514,792.6,0.173192997,2,25
333357,20301221,0.043533497,28.157553,6047.1036,20411221,4017.75,11,11.14896,47.569387,755.2,0.124886235,2,25
333357,20310314,0.000297256,-18.625937,6052.1483,20420314,4017.75,11,10.620501,47.530894,648.3,0.107118988,2,25
333357,20301222,0.12676627,-27.90396,6037.4029,20411222,4017.75,11,11.143486,47.569615,825.5,0.136730977,2,25
333357,20320215,0.000373259,28.104907,6052.1409,20430214,4017.75,11,9.4073209,51.328249,845.6,0.139719153,2,25
333357,20310330,0.018511252,-28.072278,6050.0227,20420330,4017.75,11,10.524251,47.532765,764.1,0.126297047,2,25
333357,20310611,2.24535E-05,-27.687112,5038.3386,20410611,3652.5,10,12.502606,47.639977,961.6,0.190856565,2,25
333357,20310501,3.9689544,27.84909,3944.1894,20420501,4017.75,11,10.347492,47.57053,772.7,0.195908442,2,25
333357,20310506,4.1267409,27.85557,3910.3225,20410505,3652.5,10,12.784729,47.669298,764.9,0.195610464,2,25
333357,20320522,0.001615981,-27.070049,6051.9944,20430523,4017.75,11,8.8973535,51.460436,831.6,0.137409248,2,25
332357,20301121,3.5057168,27.891893,4407.0522,20411121,4017.75,11,10.81008,46.856558,632.8,0.143588043,2,25
332357,20300828,1.4348176,-2.8836675,5886.8212,20410828,4017.75,11,11.344749,47.035193,486.5,0.082642225,2,25
332357,20300905,1.7107172,-3.2074946,5855.5034,20410904,4017.75,11,11.301254,47.018347,472.9,0.08076163,2,25
332357,20300828,1.4294241,-2.9282031,5887.435,20410828,4017.75,11,11.344419,47.035182,487.7,0.082837433,2,25
332357,20300829,1.454686,-2.7255224,5884.561,20410829,4017.75,11,11.340452,47.033927,488.5,0.083013839,2,25
332357,20300907,1.5873964,-3.939665,5869.4827,20410907,4017.75,11,11.287165,47.012269,490.4,0.083550804,2,25
332357,20301128,3.9852734,27.905252,4253.1164,20411128,4017.75,11,10.775902,46.839802,540.9,0.127177333,2,25
332357,20301214,5.0887192,27.934371,4063.7203,20401214,3652.5,10,12.981328,47.880591,464.3,0.114254911,2,25
332357,20301127,3.9229305,27.903265,4269.8506,20411127,4017.75,11,10.782304,46.842491,550.7,0.128974068,2,25
332357,20310519,15.701015,-12.850763,4448.2287,20420518,4017.75,11,10.913402,50.368786,411.4,0.092486252,2,25
332357,20311218,0.00050163,15.111461,3972.4116,20421218,4017.75,11,9.6709839,50.920342,741.9,0.186763124,2,25
332237,20310525,0.61890673,-23.38429,5980.3381,20420525,4017.75,11,8.573689,69.904968,799.1,0.133621208,2,25
332237,20310923,1.0911177,28.129397,5926.0499,20420922,4017.75,11,8.1177555,70.693436,913.1,0.154082401,2,25
332257,20300309,2.5449875,4.4239307,5761.7253,20410309,4017.75,11,12.866226,47.402519,764.9,0.132755375,2,25
332257,20300311,2.5260397,-3.229427,5763.8399,20410310,4017.75,11,12.854254,47.399705,759.9,0.131839193,2,25
332257,20300629,16.50137,1.3437722,4377.3351,20410628,4017.75,11,13.034516,49.094542,483.3,0.110409642,2,25
332257,20310916,1.7035377,14.191157,5856.3162,20420916,4017.75,11,9.9722507,49.638582,820.5,0.14010514,2,25
323357,20291030,6.1106158,-27.905413,5376.012,20401030,4017.75,11,13.274989,48.093022,146.9,0.027325088,2,25
323357,20291021,9.5510512,4.8732522,5025.7205,20401021,4017.75,11,13.344496,48.121549,108,0.021489456,2,25
323357,20291021,9.5137438,4.7686887,5029.4095,20401021,4017.75,11,13.344581,48.12144,110.4,0.021950887,2,25
323357,20310203,5.9936158,21.240003,5388.2927,20420203,4017.75,11,11.725931,50.540704,376.6,0.069892268,2,25
323357,20291116,8.2651016,5.0790329,5154.2403,20401116,4017.75,11,13.149263,48.024614,151.8,0.029451479,2,25
323357,20300827,3.4876179,-11.965565,5657.4095,20410827,4017.75,11,12.930627,50.16773,518.1,0.091579017,2,25
323357,20301111,3.7574612,-27.901988,5627.8633,20411111,4017.75,11,12.36003,50.399955,496,0.088132915,2,25
323357,20310204,6.0884667,21.456952,5378.3349,20420203,4017.75,11,11.724146,50.541158,368.8,0.068571409,2,25
323357,20310905,13.712826,-14.195807,4628.4598,20420904,4017.75,11,10.284135,50.791563,616.2,0.13313284,2,25
323357,20310203,6.0126598,21.355337,5386.292,20420203,4017.75,11,11.725209,50.54091,373.9,0.069416957,2,25
323357,20310523,8.1476745,-8.60786,5166.1174,20410523,3652.5,10,12.632215,47.630831,196.6,0.038055659,2,25
323357,20310415,7.5914818,27.834991,5222.6989,20420415,4017.75,11,10.428054,47.535407,522.1,0.099967471,2,25
323357,20310523,8.1473321,-8.6085557,5166.1521,20410523,3652.5,10,12.632218,47.630821,196.6,0.038055403,2,25
323357,20310508,5.4050662,27.83905,5450.4472,20420508,4017.75,11,11.044236,50.598327,364.7,0.066911941,2,25
323357,20310520,6.1836318,27.842364,5368.3606,20410520,3652.5,10,13.799223,50.026864,401.6,0.074808686,2,25
323357,20310825,12.928702,-17.725727,4701.1986,20420825,4017.75,11,10.381351,50.911898,614.8,0.13077516,2,25
323357,20310811,13.761473,-21.909678,4623.9784,20420810,4017.75,11,10.472054,50.898078,367.9,0.07956352,2,25
323357,20310827,16.180871,-19.555803,4405.6117,20410827,3652.5,10,12.981273,50.289163,327.6,0.074359708,2,25
323347,20321218,6.1953443,-27.820851,5367.1341,20431219,4017.75,11,11.137788,53.858128,597.1,0.11125118,2,25
323257,20291023,9.703698,4.6306808,5010.6508,20401023,4017.75,11,13.927396,47.681029,322.3,0.064322982,2,25
323257,20310103,5.4036526,23.462345,5450.5973,20420103,4017.75,11,11.587416,49.272683,668.6,0.122665455,2,25
323257,20291118,8.3935348,4.5187258,5141.2773,20401117,4017.75,11,13.715382,47.622224,368.5,0.071674796,2,25
322337,20321223,10.835811,28.167221,4900.0959,20431224,4017.75,11,11.104867,54.013494,456,0.093059403,2,25
322337,20321119,13.442875,25.486369,4653.3942,20431120,4017.75,11,11.325245,53.818793,636.5,0.136781878,2,25
322337,20330202,11.317634,28.180334,4853.6829,20440203,4017.75,11,10.845503,54.137384,544.7,0.11222406,2,25
322357,20291022,10.075577,2.7337488,4974.1012,20401021,4017.75,11,13.383958,48.065243,118.7,0.023863608,2,25
322357,20291101,7.41196,-27.886119,5241.0773,20401031,4017.75,11,13.2215,48.144347,417.1,0.079582875,2,25
322357,20291022,10.050374,2.9723624,4976.571,20401021,4017.75,11,13.383978,48.065253,119.8,0.0240728,2,25
322357,20310201,5.4425508,21.315927,5446.4697,20420201,4017.75,11,11.75159,50.571187,355.8,0.06532672,2,25
322357,20291122,9.2892822,7.4992655,5051.6542,20401122,4017.75,11,14.087848,47.761922,226.4,0.044817003,2,25
322357,20300811,3.8058626,-9.1515388,5622.5784,20410811,4017.75,11,13.027526,50.037476,793,0.141038496,2,25
322357,20301116,3.40769,-27.885344,5666.1911,20411116,4017.75,11,12.32982,50.440873,490.3,0.086530791,2,25
322357,20301210,3.8493628,1.8179119,5617.8326,20411210,4017.75,11,12.148149,50.479401,447.1,0.079585853,2,25
322357,20310319,7.1309915,15.509114,5269.9551,20420319,4017.75,11,11.425305,50.652005,343,0.065085944,2,25
322357,20310517,9.922096,-10.342353,4989.1579,20410516,3652.5,10,12.682985,47.63529,645.6,0.129400595,2,25
322357,20301212,3.7849258,2.1589907,5624.864,20411211,4017.75,11,12.134716,50.482372,460.7,0.081904202,2,25
322357,20310423,12.859237,8.9752929,4707.6932,20420422,4017.75,11,11.080689,50.308717,366.5,0.077851292,2,25
322357,20310524,9.8925705,-8.574296,4992.0589,20410523,3652.5,10,13.732529,49.949802,273.5,0.054787014,2,25
322357,20310829,16.785282,-18.555202,4352.4108,20420829,4017.75,11,10.366551,50.97865,205.3,0.047169261,2,25
322357,20310901,17.174277,-18.170844,4318.4499,20410831,3652.5,10,12.953067,50.322104,227.3,0.052634627,2,25
322357,20310829,16.775224,-18.559868,4353.2918,20420829,4017.75,11,10.366784,50.978451,205.9,0.047297542,2,25
322357,20310901,17.179228,-18.164885,4318.0191,20410831,3652.5,10,12.952923,50.322148,227,0.052570402,2,25
322347,20330203,10.09852,28.1708,4971.8538,20440204,4017.75,11,10.850112,54.22412,506.6,0.101893583,2,25
322347,20330204,9.9108247,28.167152,4990.2653,20440205,4017.75,11,10.839619,54.165417,534.9,0.10718869,2,25
322237,20310105,4.7337539,27.196277,5522.1211,20420104,4017.75,11,9.1690743,69.178252,574.5,0.10403611,2,25
322237,20310104,4.7188418,26.853213,5523.7228,20420104,4017.75,11,9.16933,69.176887,576.7,0.104404225,2,25
322237,20310406,10.313475,11.768111,4950.8404,20420405,4017.75,11,8.7727346,69.652578,511.8,0.103376388,2,25
322237,20321205,12.187943,28.173701,4770.7975,20431205,4017.75,11,11.287167,55.433863,553.5,0.116018339,2,25
322237,20330102,9.0549568,-27.821871,5074.9673,20440103,4017.75,11,11.091924,55.328456,632.3,0.124591936,2,25
322257,20291107,7.2929787,-27.900941,5253.2891,20401107,4017.75,11,13.803725,47.644682,277.3,0.052785977,2,25
322257,20301209,3.4548224,-13.15383,5661.01,20411209,4017.75,11,11.787737,49.318032,598.3,0.105687854,2,25
322257,20291226,12.40821,11.505479,4750.0116,20401225,4017.75,11,13.974847,47.897385,428,0.090105043,2,25
322257,20301209,3.5533565,-4.8774434,5650.1987,20411208,4017.75,11,11.793661,49.317438,585.7,0.103660071,2,25
322257,20310212,5.60727,13.676048,5429.0387,20420212,4017.75,11,11.334008,49.393499,455.1,0.083826995,2,25
322257,20301216,21.307609,28.051984,3970.6172,20401216,3652.5,10,14.060836,47.903723,353,0.088903055,2,25
322257,20310405,8.8969678,13.338964,5090.7383,20420405,4017.75,11,11.657832,51.889842,446,0.087610082,2,25
322257,20310506,13.629601,6.4942006,4636.135,20420506,4017.75,11,11.403234,51.85152,435.6,0.093957575,2,25
322257,20310825,16.045269,-19.506422,4417.6206,20420825,4017.75,11,10.113635,49.678128,361.4,0.081808746,2,25
322257,20310831,16.917496,-18.624999,4340.8436,20410830,3652.5,10,12.550959,49.21727,351.2,0.080905933,2,25
